"EJ_Cas9_1"	"EJ_Cas9_2"	"EJ_Cas9_3"	"EJ_KO_1"	"EJ_KO_2"	"EJ_KO_3"
"FOXN3"	14.7920059630196	14.9724552552794	20.5750391815605	5.51435429598797	15.1218683232818	20.8840280082473
"RP11-33N16.3"	16.2435579500449	16.156568588298	19.8457001060947	9.47581571551955	12.8123466157261	11.9073574058073
"EFCAB11"	19.7687556328206	20.8667082907497	24.2217345588893	11.5991590363885	16.2216405649751	14.7918916610901
"TDP1"	26.1509762741857	28.3134654739554	29.6725844913176	18.6030228261203	19.1635313115044	20.7917229120782
"PSMC1"	230.428117813332	249.690031489185	401.136491506169	313.018835525708	162.79378607664	118.104370548298
"NRDE2"	71.8403031038865	71.7572679809261	128.593994884753	76.8206598475565	51.7167896656239	43.568005391791
"CALM1"	254.781934484534	257.847256672202	377.106688282929	119.129067808154	220.476840153449	171.087495749332
"RP11-471B22.2"	5.89836997902339	6.81523007226251	11.6310389403224	3.45439435783154	5.60883843263545	4.26911069781851
"TTC7B"	14.4694388547918	15.2619051811284	12.2836054815286	13.9126525053949	12.3449434130065	21.0917144746277
"RPS6KA5"	11.312889295705	12.2358377745254	14.5867815093153	10.1730329253571	9.76047864502737	19.2917650993312
"C14orf159"	8.20242075207941	9.0518885901865	2.9941288361226	3.83469465410657	5.55384982055079	11.261221732624
"CCDC88C"	36.9569743998184	37.1811586567835	53.7407739816878	19.7439237149454	38.7669715196862	39.8296489969446
"PPP4R3A"	106.53930774611	107.385922489974	174.043335166409	147.017756201656	92.1884081599346	83.4207306627779
"POLR3GP1"	0.852498786030725	0.894663407169596	6.18018900789409	0.760600592550064	0.302437366465637	0.323067836591671
"TC2N"	1.12898487879745	0.894663407169596	1.57383695232086	0.0316916913562527	1.48469252628585	0.323067836591671
"TRIP11"	37.763392170388	29.208128881125	126.904999131043	51.8159153674731	43.1385661804168	18.7379345223169
"RP11-529H20.3"	1.29026843291137	1.31568148113176	2.41833482917595	0.443683678987538	0.714851957100596	0.484601754887506
"ATXN3"	28.5932700936251	27.7871928815027	53.1649799747411	39.2343138990408	27.8517320208809	25.8223506532914
"AL049872.1"	5.09195220845379	4.81539422094224	8.36820623429138	7.16232224651311	3.84920284592629	4.33833951994529
"NDUFB1"	31.8419816836341	33.5235641392372	28.2139063403861	32.1353750352402	40.169181127845	36.0451400540136
"CPSF2"	56.5644464785251	54.6270950965906	108.287659573101	74.4120913044813	43.578475077094	35.468233202957
"LGMN"	25.298477488155	26.9977839928237	19.2315198320183	22.7229427024332	35.6876092429452	41.4680644539452
"GOLGA5"	37.348663031238	38.0231948047078	98.9214103934353	72.9225818107374	50.7819832601847	39.8296489969446
"ITPK1"	35.1137337813736	36.7601405828213	11.4007213375438	38.8540136027658	50.2595914453804	74.3517549641688
"MOAP1"	34.099951441229	36.3391225088592	23.7994856204617	42.2450245778848	72.2275419732025	101.650987156165
"TMEM251"	6.84303079597636	7.73620710905474	4.41442071992435	4.72206201208165	5.36138967825447	7.38440769352391
"RP11-371E8.4"	19.3770670014011	22.1823897718814	27.9835887376074	14.3563361843825	14.7644423447315	16.2226206517103
"C14orf142"	22.418414021835	23.9717165862206	20.9205155857285	19.0150148137516	17.7888160093879	18.3225615895562
"UBR7"	65.6654470320964	68.1523007226251	89.2096848096017	37.998337936147	42.7261515897818	53.3754218597525
"BTBD7"	29.4457688796558	30.1817331771625	43.4916406580373	34.0368765166154	32.7457184964158	25.1300624320235
"ASB2"	0.898579801491845	0.710467999811149	0.422248938427547	1.26766765425011	0.467403202719621	0.0923050961690488
"OTUB2"	10.2530259400993	11.0517244415068	8.09950236438294	9.31735725873829	14.1870619178426	5.74599223652329
"DDX24"	239.045267704561	249.716345118808	480.596064464808	267.858175343048	251.27046292086	176.741182889686
"IFI27L1"	7.0503953655514	7.23624814622467	4.45280698705413	6.59187180210056	8.1658088945722	9.69203509775013
"SERPINA1"	7.280800442857	7.13099362773413	4.75989712409234	4.59529524665664	96.2575654541995	0.346144110633933
"SERPINA3"	0.368648123688962	0.394704444339528	0.038386267129777	1.33105103696261	6.62612775620168	0.0461525480845244
"RPL15P2"	0.898579801491845	1.05254518490541	0.191931335648885	0.380300296275032	0.302437366465637	0.807669591479177
"DICER1"	58.4998491278922	55.1533676890433	122.14510200695	73.9367159341375	55.3460380632115	35.3066992846612
"DICER1-AS1"	0.783377262839044	0.842036147924325	0.767725342595539	1.2042842715376	2.52947615589442	1.36150016849347
"CLMN"	32.7175209773954	34.2077185094257	46.7544733640684	51.6257652193356	72.2550362792449	75.2055771037325
"CTD-2240H23.2"	0.829458278300164	0.710467999811149	0.537407739816878	0.919059049331328	2.22703878942878	2.16916975997265
"SNHG10"	3.77864326781186	3.21026281396149	2.95574256899283	3.61285281461281	3.18933950091035	3.1152969957054
"GLRX5"	20.5521328956596	21.9192534756551	10.0572019880016	12.6766765425011	13.1972669003187	18.2533327674294
"ATG2B"	24.8607078412744	23.4191303641453	33.4728249371655	38.5370966892033	25.8721419858331	23.8377910856569
"GSKIP"	7.23471942739588	6.84154370188514	7.13984568613852	6.43341334531929	9.18309821813843	8.65360276584833
"AK7"	1.61283554113921	1.73669955509392	3.14767390464171	0.507067061700043	5.1139409238735	2.86145798124051
"PAPOLA"	116.377604547059	109.017367526578	150.819643552894	96.8498087847082	83.5826903686851	102.712495762109
"VRK1"	20.7825379729652	19.5510268096179	36.2366361705095	18.1593391471328	14.8744195689009	14.8380442091746
"RPL3P4"	4.97674966980099	4.21018073962163	4.49119325418391	6.37002996260679	5.3888839842968	4.08450050548041
"AL162151.3"	1.49763300248641	1.73669955509392	0.88288414398487	1.55289287645638	1.64965836253984	1.40765271657799
"SETD3"	36.4500832297461	38.7073491748963	52.0133919608478	49.7242637379605	45.2556277456762	60.5290668128538
"CCNK"	53.638301996744	58.5741395399859	123.87248402779	73.9367159341375	44.0458782798137	45.9679378921863
"CCDC85C"	64.0295709832266	67.8365371671535	129.860741700036	80.5602794275943	56.0333957142698	57.4137698171484
"RP11-688G15.3"	3.13350905135618	2.55242207339561	0.998042945374201	1.67965964188139	3.51927117341832	3.76143266888874
"EVL"	39.9752809125218	40.4966759892355	29.4806531556687	41.0407403063472	41.7913451843425	59.1214140962758
"RP11-638I2.4"	0.276486092766721	0.342077185094257	0.268703869908439	1.48950949374388	0.329931672507968	0.369220384676195
"YY1"	87.8764964843563	88.3085410135636	81.6859764521654	76.2819010945002	75.9117789828748	102.804800858278
"AL157871.2"	2.37317229624769	1.73669955509392	1.84254082222929	2.4085685430752	2.83191352236005	3.55374620250838
"SLC25A29"	15.1145730712474	12.8147376262233	4.87505592548168	17.176896715089	25.5697046193675	31.3837326974766
"RP11-638I2.6"	3.77864326781186	2.68399022150879	1.15158801389331	4.1516115676691	5.82879288097409	6.46135673183342
"WARS"	71.5868575188503	73.8097310914916	63.4141132983916	148.031890325056	56.0059014082275	46.383310824947
"RP11-638I2.8"	4.26249393015362	4.92064873943278	4.26087565140524	10.2047246167134	3.21683380695268	3.09222072166314
"WDR25"	4.00904834511746	3.86810355452737	1.68899575371019	4.31007002445036	3.43678825529133	2.44608504847979
"BEGAIN"	2.41925331170881	3.18394918433886	1.18997428102309	9.19059049331328	6.57113914411702	1.8922544714655
"RTL1"	1.29026843291137	1.60513140698075	1.07481547963376	0.190150148137516	0.0824829181269919	0.253839014464884
"RP11-796G6.1"	1.75107858752257	1.63144503660338	2.3415622949164	1.64796795052514	1.7046469746245	0.923050961690488
"PPP2R5C"	44.5142609354422	42.5228254701784	65.6789030590484	38.6004800719158	52.9540334375288	48.229412748328
"RP11-1017G21.5"	0.852498786030725	0.868349777546961	0.38386267129777	1.33105103696261	1.75963558670916	1.0384323319018
"DYNC1H1"	822.845652581494	865.192141992244	959.963768381463	1043.38555452191	864.256016134621	799.339056549921
"RP11-1017G21.4"	27.0956370911387	26.0504933264088	25.0278461686146	28.5859056033399	24.1400007051663	28.4068933460248
"HSP90AA1"	2251.03456476799	2166.2169314242	8488.77749934601	1823.69837909556	1531.76277823032	863.929547594212
"WDR20"	34.2842755030735	35.918104434897	37.6185417871814	36.2552949115531	32.0308665393152	26.3761812303057
"MOK"	64.2830165682628	64.8894106494183	59.1916239141161	145.306404868419	76.6816195520601	36.8989621935773
"ZNF839"	12.5801172208858	14.5777508109399	11.5158801389331	18.8248646656141	15.1218683232818	13.8688406993996
"CINP"	20.8747000038875	21.0509036981081	23.415622949164	20.694674455633	16.716538073737	16.8456800508514
"TECPR2"	37.2795415080463	40.0230306560281	80.3040708354934	78.2784776499441	58.3979060339102	33.5067499093647
"ANKRD9"	13.4326160069166	13.5252056260345	5.06698726113056	4.53191186394413	11.1626882531862	18.2533327674294
"RCOR1"	29.7683359878837	28.708169918295	36.5437263075477	58.4394788609299	35.3851718764795	26.93001180732
"TRAF3"	24.2616546402798	26.0768069560315	24.5672109630573	45.6677272443601	26.8344426973147	26.0761896677563
"AMN"	26.6348269365275	26.971470363201	9.98042945374201	16.7015213447452	22.5728252607534	42.2065052232976
"CDC42BPB"	436.84802657142	453.383838398004	751.372792798255	484.59765252846	502.678397371931	589.068047476827
"RP11-365N19.2"	41.5650759459305	43.3648616181028	23.6843268190724	29.6634231094525	37.8596594202893	64.6135673183342
"TNFAIP2"	45.044192613245	47.2855924318754	40.5358980890445	26.8745542701023	114.568773278392	7.33825514543938
"EIF5"	170.568878729337	169.301892992035	278.185277889494	187.297895915453	69.4506170629272	79.7516030900582
"MARK3"	43.4543975798364	41.3913393964051	56.7732890849401	78.8172364030004	49.2697964278565	45.1371920266649
"CKB"	5.52972185533443	5.18378503565913	1.42029188380175	4.84882877750666	8.38576334291084	13.9611457955686
"RP11-600F24.7"	1.86628112617537	1.18411333301858	1.18997428102309	3.83469465410657	6.68111636828634	4.68448363057923
"TRMT61A"	12.9718058523053	12.6042285892422	1.65060948658041	11.789309184526	9.45804127856174	10.4073995930603
"BAG5"	43.5004785952975	43.9437614698007	90.5148178920141	66.5842435394869	49.3522793459835	42.5295730598892
"KLC1"	183.86325168987	191.457969134293	205.021052740139	154.148386756813	167.247863655497	142.634449855223
"APOPT1"	21.9345633594932	20.8667082907497	55.0075207969704	44.3049845160413	20.8131896740443	20.8378754601628
"RP11-73M18.2"	125.524686116092	131.462893594685	230.931783052738	156.398496843107	128.453397829769	94.5896472992328
"RP11-894P9.1"	2.30405077305601	1.55250414773547	1.45867815093152	2.25011008629394	2.52947615589442	2.35377995231074
"RP11-73M18.10"	3.31783311320066	3.71022177679156	2.03447215787818	3.61285281461281	3.21683380695268	3.41528855825481
"RP11-73M18.7"	2.51141534263105	2.76293111037669	0.729339075465762	1.90150148137516	2.22703878942878	2.53839014464884
"RP11-73M18.8"	2.05060518801985	1.97352222169764	1.30513308241242	1.55289287645638	1.81462419879382	2.03071211571907
"XRCC3"	41.5189949304693	42.1018073962163	15.6232107218192	24.1490688134645	26.1470850462564	25.8223506532914
"ZFYVE21"	35.6436654591765	35.2076364350859	20.9205155857285	16.3846044311826	28.9789985686165	41.7911322905369
"PPP1R13B"	17.1190972438062	15.9197459216943	17.0051163384912	16.1627625916889	19.7684060444357	22.6839773835437
"C14orf2"	25.1141534263105	23.8138348084848	9.78849811809313	13.3738937523386	18.4761736604462	27.6684525766724
"INF2"	62.7162620425847	63.0211429462112	16.8515712699721	14.1344943448887	38.4095455411359	62.1213297217699
"ADSSL1"	0.737296247377924	0.552586222075338	0.499021472687101	0.570450444412548	2.6944419921484	1.77687310125419
"SIVA1"	24.7915863180827	26.1031205856541	8.44497876855093	10.2681079994259	14.2695448359696	14.9534255793859
"RP11-982M15.2"	14.3311958084084	14.8408871071662	4.60635205557324	7.41585577736313	9.65050142085805	13.4765440406811
"AKT1"	131.054407971426	134.41002011242	66.2546970659951	89.9727117604014	103.708522391671	120.204311486144
"ZBTB42"	2.25796975759489	2.10509036981081	1.03642921250398	1.23597596289385	3.6842370096723	3.71528012080421
"CEP170B"	66.0571356635159	67.2576373154555	21.7650134625835	59.8972966633176	71.3202298738056	74.5594414305492
"PLD4"	5.57580287079555	5.60480310962129	6.02664393937498	2.05995993815642	2.66694768610607	4.26911069781851
"AHNAK2"	1123.70860252715	1201.16456501405	2107.52122422615	597.641915596213	889.028385878761	692.980509489134
"C14orf79"	13.2252514373415	12.841051255846	7.48532209030651	24.1490688134645	20.538246613621	15.9687816372454
"CDCA4"	62.4167354420874	69.6521776111153	21.8801722639729	23.6103100604082	34.175422410617	40.2911744777898
"JAG2"	38.2933238481909	38.1021356935757	14.3180776394068	34.8291688005217	60.4874732931274	98.1895460498257
"RP11-44N21.4"	8.82451446080453	8.99926133094123	2.30317602778662	7.19401393786936	12.3449434130065	24.4377742107557
"NUDT14"	11.0133626952077	11.2359198488652	2.57187989769506	8.74690681432574	13.472209960742	22.707053657586
"BRF1"	63.3844367667709	66.4945420563991	82.9527232674481	66.4891684654181	75.7743074526632	65.3750843617288
"BTBD6"	38.339404863652	38.8389173230095	22.3408074695302	40.3118314051534	52.1566985623012	36.6681994531546
"PACS2"	55.9884337852611	56.6269309479109	30.7473999709514	77.9615607363816	74.7020295170123	78.0439588109308
"RP11-521B24.4"	1.26722792518081	1.55250414773547	1.22836054815286	0.665525518481306	0.962300711481572	1.24611879828216
"TEX22"	13.409575499186	12.3410922930159	9.48140798105491	27.1914711836648	17.376401418753	19.5225278397538
"RP11-521B24.3"	6.31309911817347	6.10476207245136	10.4794509264291	6.62356349345681	6.37867900182071	3.92296658718457
"MTA1"	67.7390927278468	69.7048048703606	45.7948166858239	107.40314200634	82.3729409028225	104.143224752729
"RP11-521B24.5"	5.99053200994563	6.28895747980981	2.07285842500796	6.84540533295058	7.39596832538694	12.2535015164412
"CRIP2"	16.7504491201172	17.1564865139581	2.37994856204617	24.4026023443146	25.6521875374945	39.2065895978035
"AL928654.7"	4.12425088377026	4.3417488877348	0.652566541206209	1.07751750611259	2.28202740151344	2.37685622635301
"C14orf80"	19.0084188777121	19.6825949577311	2.14963095926751	3.70792788868156	8.19330320061453	14.4919000985407
"TMEM121"	1.05986335560577	1.15779970339595	0.191931335648885	0.190150148137516	1.20974946586255	1.7076442791274
"AB019441.29"	2.46533432716993	3.18394918433886	3.3396052402906	2.47195192578771	2.91439644048705	2.83838170719825
"HERC2P3"	5.92141048675395	5.81531214660237	7.37016328891718	6.27495488853803	6.15872455348206	9.09205197265131
"RP11-32B5.1"	0.737296247377924	0.368390814716892	1.45867815093152	0.887367357975075	0.632369038973604	0.276915288507146
"RP11-603B24.1"	0.460810154611203	0.552586222075338	1.4970644180613	0.95075074068758	0.43990889667729	0.392296658718457
"HERC2P2"	53.6843830122051	49.6801327275352	61.2644823391241	59.6120714411113	59.7726213360268	80.1208234747344
"GOLGA8IP"	0.576012693264003	0.76309525905642	1.76576828796974	1.01413412340009	0.687357651058266	0.899974687648226
"WHAMMP3"	3.0643875281645	2.23665851792399	6.98630061761941	3.58116112325655	3.95918007009561	2.99991562549409
"PDCD6IPP1"	4.1012103760397	4.2628079988669	7.52370835743629	5.26082076513794	4.37159466073057	3.2999071880435
"NIPA1"	21.1051050811931	21.5771762905608	28.3674514089052	19.1417815791766	25.9271305979178	36.4605129867743
"NIPA2"	19.3309859859399	20.2878084390517	16.007073393117	12.7083682338573	13.0323010640647	24.0685538260795
"CYFIP1"	135.178658855196	138.962278037136	108.901839847177	142.295694189575	143.135357256373	195.940642892848
"TUBGCP5"	18.8010543081371	17.3406819213166	25.9107303125995	11.1237836660447	14.2970391420119	15.1611120457663
"HERC2P7"	1.19810640198913	1.21042696264122	1.84254082222929	1.01413412340009	1.23724377190488	1.19996625019763
"RP11-228M15.1"	3.04134702043394	2.44716755490507	3.53153657593948	2.44026023443146	3.57425978550298	3.53066992846612
"SNRPN"	32.2106298073231	33.6288186577277	22.0721035996218	33.8150346771216	48.9673590613908	44.8833530122
"RPL5P1"	1.19810640198913	1.73669955509392	1.42029188380175	1.61627625916889	1.20974946586255	1.31534762040895
"SNURF"	30.9434018821422	32.1815690284828	20.2679490445222	32.1353750352402	46.1904341511154	43.037251088819
"RP11-701H24.9"	25.1141534263105	25.9978660671635	17.388979009789	25.7336533812772	37.007335932977	33.5067499093647
"SNHG14"	27.0495560756776	23.2349349567869	37.1195203144943	23.7687685171895	34.5603426952096	30.3914529136593
"PWAR5"	1.49763300248641	1.07885881452804	2.61026616482483	1.42612611103137	1.75963558670916	1.77687310125419
"SNORD108"	0.552972185533443	0.447331703584798	1.34351934954219	0.665525518481306	0.769840569185257	0.784593317436915
"RP11-701H24.3"	0.645134216455683	0.605213481320609	1.34351934954219	0.570450444412548	1.3472209960742	0.692288221267866
"PWAR6"	1.33634944837249	0.81572251830169	0.921270411114647	0.633833827125054	1.51218683232818	0.899974687648226
"RP11-701H24.4"	1.19810640198913	0.499958962830068	0.537407739816878	0.95075074068758	1.67715266858217	1.36150016849347
"UBE3A"	47.4404054172233	41.7071029518767	101.723607893909	74.0951743909188	47.5376551471897	59.9060074137127
"HERC2"	139.04946415393	146.908994183172	152.355094238085	129.809167795211	122.267178970244	162.064672598807
"RPL41P2"	1.49763300248641	1.21042696264122	0.614180274076432	0.538758753056296	0.742346263142927	1.36150016849347
"HERC2P9"	26.5196243978747	25.1295162896166	29.3271080871496	29.4098895786025	22.2978822003301	32.4221650293784
"GOLGA8M"	0.760336755108484	0.605213481320609	0.614180274076432	0.253533530850021	0.632369038973604	1.26919507232442
"RP11-578F21.6"	0.783377262839044	0.684154370188514	0.499021472687101	0.253533530850021	0.742346263142927	1.0384323319018
"WHAMMP2"	2.09668620348097	1.65775866622602	3.3396052402906	1.39443441967512	2.41949893172509	3.76143266888874
"PDCD6IPP2"	1.70499757206145	1.36830874037703	3.53153657593948	2.28180177765019	2.17205017734412	1.24611879828216
"APBA2"	7.99505618250436	8.73612503471488	4.52957952131368	5.13405399971293	9.45804127856174	19.1071549069931
"NSMCE3"	16.3818009964283	17.8669545137693	11.6310389403224	16.9550548755952	14.5994765084776	19.2686888252889
"TJP1"	86.424944497331	80.3881384971504	221.94939654437	165.462320570995	83.0877928599231	84.574544364891
"HMGN2P5"	35.5515034282543	41.7071029518767	38.2327220612579	32.864283936434	20.8406839800866	16.2918494738371
"GOLGA8J"	2.8339824508589	2.57873570301825	6.48727914493231	2.37687685171895	2.19954448338645	2.97683935145182
"ULK4P3"	0.944660816952965	0.947290666414866	0.614180274076432	0.316916913562527	0.962300711481572	1.45380526466252
"GOLGA8T"	5.27627627029827	5.34166681339494	12.398764282918	8.14476467855694	5.00396369970417	5.99983125098817
"CHRFAM7A"	4.23945342242306	3.78916266565946	3.4931503088097	1.67965964188139	3.6842370096723	4.98447519312864
"GOLGA8R"	0.437769646880642	0.210509036981081	0.767725342595539	0.538758753056296	1.12726654773556	1.08458487998632
"CTD-3092A11.1"	2.85702295858946	2.44716755490507	4.45280698705413	1.67965964188139	2.55697046193675	4.8229412748328
"CTD-3092A11.2"	1.19810640198913	1.31568148113176	1.61222321945063	0.411991987631285	1.48469252628585	2.33070367826848
"GOLGA8Q"	0.668174724186244	0.526272592452703	2.57187989769506	0.982442432043833	1.37471530211653	1.06150860594406
"ULK4P2"	1.72803807979201	1.4998768884902	2.26478976065684	1.2042842715376	1.56717544441285	2.86145798124051
"GOLGA8H"	11.1285652338605	10.1044337750919	21.6114683940644	12.3280679375823	11.2176768652709	16.5226122142597
"RP11-932O9.8"	0.875539293761285	0.631527110943244	3.91539924723725	1.1409008888251	0.907312099396911	0.830745865521439
"RP11-932O9.7"	1.15202538652801	1.07885881452804	2.11124469213773	1.10920919746884	1.48469252628585	1.59226290891609
"ARHGAP11B"	69.3980092844471	69.5469230926248	92.8563801869305	70.9260052552935	42.6436686716548	85.3822139563702
"GOLGA8UP"	2.23492924986433	1.71038592547129	3.22444643890127	1.39443441967512	0.852323487312249	1.49995781274704
"FAN1"	18.2941631380647	19.4194586615048	19.269906099148	19.7756154063017	16.799020991864	24.1839351962908
"RP11-540B6.6"	4.42377748426754	4.42068977660271	4.99021472687101	2.66210207392523	4.94897508761951	6.55366182800247
"MTMR10"	20.5521328956596	21.2877263647119	23.2236916135151	22.0891088753081	17.0189754402027	28.4761221681516
"KLF13"	35.5284629205237	35.5233999905575	21.5730821269347	37.4278874917344	34.5328483891673	46.4986921951583
"OTUD7A"	1.19810640198913	1.55250414773547	0.690952808335986	1.48950949374388	1.01728932356623	1.2230425242399
"CHRNA7"	1.98148366482817	2.18403125867872	1.57383695232086	0.792292283906317	2.25453309547111	2.44608504847979
"GOLGA8K"	3.80168377554242	4.2628079988669	6.64082421345142	2.82056053070649	3.35430533716434	4.75371245270601
"RP13-395E19.3"	1.40547097156417	1.05254518490541	2.22640349352706	0.82398397526257	0.962300711481572	1.43072899062026
"ULK4P1"	0.691215231916804	0.999917925660136	0.767725342595539	0.348608604918779	0.742346263142927	1.36150016849347
"GOLGA8O"	0.414729139150082	0.657840740565879	0.537407739816878	0.697217209837559	0.934806405439241	1.06150860594406
"RP11-632K20.7"	6.86607130370692	5.63111673924393	16.007073393117	4.46852848123163	7.39596832538694	10.6150860594406
"RP11-1000B6.8"	1.26722792518081	1.10517244415068	1.91931335648885	1.26766765425011	1.15476085377789	0.923050961690488
"RP11-1000B6.5"	1.12898487879745	1.05254518490541	1.80415455509952	1.23597596289385	1.04478362960856	0.853822139563702
"ARHGAP11A"	144.970874640684	137.567655667137	290.200179501114	129.65070933843	76.2692049614251	103.566317901673
"SCG5"	1.15202538652801	1.28936785150912	1.65060948658041	0.126766765425011	0.412414590634959	0.346144110633933
"RYR3"	1.19810640198913	0.973604296037501	1.76576828796974	0.697217209837559	0.467403202719621	0.230762740422622
"AVEN"	5.29931677802883	5.60480310962129	9.40463544679536	3.70792788868156	2.83191352236005	2.00763584167681
"EMC7"	53.7074235199357	62.389615835268	19.8457001060947	48.5516711577791	41.6538736541309	78.413179195607
"PGBD4"	2.55749635809217	2.65767659188615	2.87897003473327	2.18672670358144	2.77692491027539	3.83066149101553
"KATNBL1"	7.856813136121	5.73637125773447	8.94400024123803	6.33833827125054	5.47136690242379	9.18435706882036
"EMC4"	64.6516646919517	65.0472924271541	48.2131515149999	49.4073468243979	44.23833842211	82.289993234707
"SLC12A6"	15.0684920557863	15.3145324403737	26.1026616482483	14.7049447893012	12.0425060465408	19.2225362772044
"NOP10"	22.0036848826849	20.8667082907497	15.0090304477428	17.1452050237327	12.7848523096837	23.3993418788539
"LPCAT4"	18.5245682153703	17.0775456250902	11.8997428102309	7.13063055515685	19.9333718806897	37.8912419773945
"GOLGA8A"	240.450738676125	205.219997426932	384.438465304716	347.848004326229	486.291790970702	277.722958098626
"HNRNPLP2"	2.90310397405058	3.2892037028294	2.91735630186305	2.66210207392523	1.67715266858217	1.52303408678931
"GOLGA8B"	112.092070109175	95.6763573079015	169.820845782133	156.842180522095	228.367705987598	138.296110335277
"AQR"	38.3854858791132	33.9972094724446	59.8825767224521	30.9627824550589	29.9138049740557	51.5523962104138
"ZNF770"	14.0316692079111	12.7094831077328	21.5730821269347	21.6454251963206	13.719658715123	31.5221903417302
"RP11-463I20.1"	2.69573940447553	2.13140399943345	4.03055804862658	4.31007002445036	2.91439644048705	7.03826358288997
"DPH6"	4.40073697653698	4.89433510981014	4.18410311714569	6.40172165396304	4.12414590634959	6.39212790970663
"C15orf41"	6.17485607179011	5.65743036886656	7.37016328891718	4.62698693801289	5.1139409238735	7.54594161181974
"MEIS2"	10.7599171101716	11.393801626601	14.3564639065366	4.97559554293167	9.04562668792678	13.9380695215264
"SPRED1"	11.6584969116634	11.2622334784879	13.8574424338495	15.2120118510013	13.884624551377	18.5994768780633
"FAM98B"	34.2612349953429	33.2867414726335	51.975005693718	29.0612809736837	21.2805928767639	30.2991478174903
"RP11-624L4.1"	0.576012693264003	0.684154370188514	0.959656678244424	1.39443441967512	0.852323487312249	0.576906851056555
"THBS1"	112.368556201942	116.595692857896	143.180776394068	635.228261544729	35.7425978550298	38.5143013765356
"CTD-2033D15.3"	3.47911666731458	3.97335807301791	1.95769962361863	12.3914513202948	1.07227793565089	1.29227134636668
"CTD-2033D15.1"	5.92141048675395	5.47323496150811	4.14571685001591	28.2056053070649	1.48469252628585	2.14609348593038
"FSIP1"	1.38243046383361	1.05254518490541	2.14963095926751	1.26766765425011	0.494897508761951	1.10766115402859
"RP11-37C7.1"	2.39621280397825	1.947208592075	2.68703869908439	1.61627625916889	0.467403202719621	2.00763584167681
"GPR176"	9.12404106130181	9.1308294790544	6.21857527502387	5.10236230835668	2.17205017734412	11.3073742807085
"AC023908.1"	5.41451931668163	5.21009866528176	3.68508164445859	3.16916913562527	1.09977224169322	5.83829733269234
"EIF2AK4"	47.3482433863011	50.4958552458369	92.3957449813732	33.4664260722028	34.6703199193789	49.2447688061875
"SRP14"	395.375112656412	403.072178559525	1195.84737989394	613.075769286708	389.53932800774	527.846692442706
"BMF"	8.64019039896005	7.81514799792264	4.64473832270301	7.76446438228191	2.28202740151344	28.1992068796444
"RP11-521C20.3"	0.668174724186244	0.421018073962163	0.153545068519108	0.285225222206274	0.109977224169322	2.09994093784586
"BUB1B"	135.409063932502	140.146391370155	262.600453434804	69.1195788479871	72.1450590550756	94.9819439579512
"BUB1B-PAK6"	5.94445099448451	6.47315288716825	3.99217178149681	1.36274272831887	1.95209572900547	4.54602598632565
"PAK6"	4.4468179919981	4.57857155433852	1.34351934954219	0.316916913562527	0.0824829181269919	1.86917819742324
"C15orf52"	27.7868523230555	26.4451977707483	18.4254082222929	4.84882877750666	22.2428935882455	8.21515355904534
"DISP2"	2.78790143539777	2.60504933264088	0.652566541206209	0.633833827125054	1.09977224169322	1.17688997615537
"KNSTRN"	35.1828553045653	35.9444180645196	52.7811173034433	30.9944741464151	19.8508889625627	33.7605889238296
"IVD"	13.3404539759943	14.8935143664115	9.94204318661224	9.25397387602578	15.6442601380861	13.0842473819627
"BAHD1"	17.2803807979201	16.9196638473544	7.79241222734473	10.8385584438384	17.1839412764566	25.614664186911
"RP11-64K12.8"	3.61735971369794	4.31543525811217	3.76185417871814	3.77131127139407	4.83899786345019	5.65368714035424
"CHST14"	11.1516057415911	10.2886291824504	6.21857527502387	9.09551541924452	10.8052622746359	12.0919675981454
"RP11-111A22.1"	2.69573940447553	3.21026281396149	4.03055804862658	3.23255251833777	2.66694768610607	3.5998987505929
"C15orf57"	15.8518693186254	15.2619051811284	39.9217178149681	19.1417815791766	15.4517999957898	17.8841123827532
"RPUSD2"	8.54802836803781	8.34142059037535	3.14767390464171	4.65867862936914	5.7463099628471	9.39204353520072
"CASC5"	35.5515034282543	30.4711831030115	106.022869812444	26.8745542701023	19.8508889625627	20.7917229120782
"RAD51-AS1"	3.66344072915906	3.60496725830102	4.10733058288614	5.26082076513794	5.69132135076244	6.32289908757984
"RAD51"	36.772650337974	39.7072671005565	28.4442239431647	10.1730329253571	10.8877451927629	22.9608926720509
"RMDN3"	37.4408250621602	39.6809534709338	46.5625420284195	42.0231827383911	33.9004793501937	44.3295224351857
"GCHFR"	3.0643875281645	2.78924473999933	0.729339075465762	1.71135133323764	6.04874732931274	14.0072983436532
"DNAJC17"	31.3811715290229	29.8133423624456	45.3341814802666	29.219739430465	31.7559234788919	46.1525480845244
"C15orf62"	0.875539293761285	0.947290666414866	0.729339075465762	0.919059049331328	1.31972669003187	2.09994093784586
"ZFYVE19"	32.0723867609397	32.1289417692375	27.4845672649203	15.4021619991388	29.2264473229975	36.3682078906052
"SPINT1"	0.506891170072323	0.342077185094257	0.307090137038216	0.316916913562527	7.69840569185257	0.553830577014293
"RHOV"	1.91236214163649	2.28928577716926	1.68899575371019	0.887367357975075	3.90419145801095	4.61525480845244
"VPS18"	29.1923232946197	30.365928584521	13.0513308241242	22.3743340975144	25.9271305979178	34.4528771450975
